k,time_s,safety_mode,ctrl_mode,fw,vdc,rs,wm,omega_ref,id_ref,iq_ref,id_fw,theta_ref,theta_mech,epos_live,epos_pi,espd,i_alpha,i_beta,tl_hat,mpcJ,enc,iq_inj,frf_freq_hz
3368,0.16839609,0,1,0,49.772667,0.487901,0.000000,0.000000,0.000000,0.060275,0.000000,0.000000,-0.053689,0.053689,0.000000,0.000000,-0.085792,0.069713,6.261467,0.001218,-35,0.517507,9.337788
3369,0.16844608,0,1,0,49.785854,0.486967,30.679617,0.000000,0.000000,0.058483,0.000000,0.000000,-0.052155,0.052155,0.000000,0.000000,-0.104760,0.057506,-15.527023,0.001936,-34,0.515715,9.343152
3370,0.16849607,0,1,0,49.796551,0.486918,0.000000,0.000000,0.000000,0.044143,0.000000,0.000000,-0.052155,0.052155,0.000000,-8.971730,-0.116875,0.037505,6.725284,0.002353,-34,0.513916,9.348516
3371,0.16854607,0,1,0,49.804733,0.486868,0.000000,0.000000,0.000000,0.042339,0.000000,0.000000,-0.052155,0.052155,0.000000,0.000000,-0.126919,0.015871,6.388826,0.003172,-34,0.512112,9.353880
3372,0.16859606,0,1,0,49.810383,0.487418,30.679617,0.000000,0.000000,0.040530,0.000000,0.000000,-0.050621,0.050621,0.000000,0.000000,-0.141315,0.002151,-15.407129,0.004103,-33,0.510303,9.359243
3373,0.16864605,0,1,0,49.813492,0.487207,0.000000,0.000000,0.000000,0.038715,0.000000,0.000000,-0.050621,0.050621,0.000000,0.000000,-0.173357,-0.041684,6.837596,0.007193,-33,0.508488,9.364608
3374,0.16869605,0,1,0,49.814049,0.486921,0.000000,0.000000,0.000000,0.036895,0.000000,0.000000,-0.050621,0.050621,0.000000,0.000000,-0.213296,-0.069446,6.493718,0.011037,-33,0.506668,9.369971
3375,0.16874604,0,1,0,49.812046,0.485231,0.000000,0.000000,0.000000,0.035069,0.000000,0.000000,-0.050621,0.050621,0.000000,0.000000,-0.229975,-0.128819,6.165925,0.010122,-33,0.504842,9.375335
3376,0.16879603,0,1,0,49.807484,0.486817,30.679617,0.000000,0.000000,0.033238,0.000000,0.000000,-0.049087,0.049087,0.000000,0.000000,0.006861,-0.179854,-15.621562,0.008360,-32,0.503011,9.380699
3377,0.16884603,0,1,0,49.800365,0.485011,0.000000,0.000000,0.000000,0.031402,0.000000,0.000000,-0.049087,0.049087,0.000000,0.000000,0.032416,-0.257116,6.630825,0.010273,-32,0.501175,9.386063
3378,0.16889602,0,1,0,49.790699,0.483430,0.000000,0.000000,0.000000,0.029560,0.000000,0.000000,-0.049087,0.049087,0.000000,0.000000,0.189507,-0.140152,6.297476,0.006243,-32,0.499333,9.391427
3379,0.16894601,0,1,0,49.778488,0.484213,30.679617,0.000000,0.000000,0.027712,0.000000,0.000000,-0.047553,0.047553,0.000000,0.000000,0.136690,0.004660,-15.492889,0.001913,-31,0.497485,9.396791
3380,0.16899601,0,1,0,49.763748,0.484408,0.000000,0.000000,0.000000,0.002567,0.000000,0.000000,-0.047553,0.047553,0.000000,-9.270227,0.199230,0.047679,6.759007,0.006981,-31,0.495633,9.402155
3381,0.16904600,0,1,0,49.746498,0.482942,0.000000,0.000000,0.000000,0.000709,0.000000,0.000000,-0.047553,0.047553,0.000000,0.000000,0.270305,0.074706,6.423295,0.006948,-31,0.493775,9.407518
3382,0.16909599,0,1,0,49.726753,0.486927,0.000000,0.000000,0.000000,-0.001155,0.000000,0.000000,-0.047553,0.047553,0.000000,0.000000,0.073801,0.061486,6.103467,0.000723,-31,0.491911,9.412883
3383,0.16914599,0,1,0,49.704536,0.484880,30.679617,0.000000,0.000000,-0.003024,0.000000,0.000000,-0.046019,0.046019,0.000000,0.000000,0.082424,0.078189,-15.676090,0.001215,-30,0.490042,9.418246
3384,0.16919598,0,1,0,49.679882,0.485767,0.000000,0.000000,0.000000,-0.004898,0.000000,0.000000,-0.046019,0.046019,0.000000,0.000000,0.071154,0.096813,6.585394,0.001906,-30,0.488168,9.423610
3385,0.16924597,0,1,0,49.652813,0.486708,0.000000,0.000000,0.000000,-0.006777,0.000000,0.000000,-0.046019,0.046019,0.000000,0.000000,0.069519,0.118092,6.258442,0.002873,-30,0.486289,9.428974
3386,0.16929597,0,1,0,49.623371,0.487197,0.000000,0.000000,0.000000,-0.008662,0.000000,0.000000,-0.046019,0.046019,0.000000,0.000000,0.045047,0.172837,5.948727,0.006069,-30,0.484404,9.434338
3387,0.16934596,0,1,0,49.591583,0.485997,30.679617,0.000000,0.000000,-0.010552,0.000000,0.000000,-0.044485,0.044485,0.000000,0.000000,0.005718,0.228767,-15.820678,0.010552,-29,0.482513,9.439701
3388,0.16939595,0,1,0,49.557495,0.484803,0.000000,0.000000,0.000000,-0.012448,0.000000,0.000000,-0.044485,0.044485,0.000000,0.000000,0.008942,0.285157,6.451170,0.009346,-29,0.480618,9.445065
3389,0.16944595,0,1,0,49.521164,0.485891,0.000000,0.000000,0.000000,-0.014349,0.000000,0.000000,-0.044485,0.044485,0.000000,0.000000,-0.120590,0.127459,6.130486,0.005513,-29,0.478717,9.450429
3390,0.16949594,0,1,0,49.482613,0.483192,30.679617,0.000000,0.000000,-0.076255,0.000000,0.000000,-0.042951,0.042951,0.000000,-10.276758,-0.178787,0.144701,-15.650059,0.006234,-28,0.476811,9.455793
3391,0.16954593,0,1,0,49.441902,0.482353,0.000000,0.000000,0.000000,-0.084121,0.000000,0.000000,-0.042951,0.042951,0.000000,0.000000,-0.064993,-0.052809,6.607040,0.000133,-28,0.474899,9.461158
3392,0.16959593,0,1,0,49.399097,0.481749,0.000000,0.000000,0.000000,-0.086037,0.000000,0.000000,-0.042951,0.042951,0.000000,0.000000,-0.083806,-0.114044,6.274407,0.000971,-28,0.472982,9.466521
3393,0.16964592,0,1,0,49.354240,0.481270,0.000000,0.000000,0.000000,-0.087959,0.000000,0.000000,-0.042951,0.042951,0.000000,0.000000,-0.099273,-0.176406,5.957252,0.002704,-28,0.471060,9.471886
3394,0.16969591,0,1,0,49.307384,0.482271,30.679617,0.000000,0.000000,-0.089887,0.000000,0.000000,-0.041417,0.041417,0.000000,0.000000,-0.117246,-0.232601,-15.821129,0.005612,-27,0.469133,9.477249
3395,0.16974591,0,1,0,49.258617,0.481975,0.000000,0.000000,0.000000,-0.091819,0.000000,0.000000,-0.041417,0.041417,0.000000,0.000000,-0.131885,-0.291184,6.440097,0.009750,-27,0.467201,9.482613
3396,0.16979590,0,1,0,49.207989,0.481714,0.000000,0.000000,0.000000,-0.093757,0.000000,0.000000,-0.041417,0.041417,0.000000,0.000000,-0.143370,-0.352043,6.111414,0.015212,-27,0.465263,9.487977
3397,0.16984589,0,1,0,49.155544,0.482298,30.679617,0.000000,0.000000,-0.095700,0.000000,0.000000,-0.039884,0.039884,0.000000,0.000000,-0.151929,-0.415163,-15.678012,0.022119,-26,0.463320,9.493340
3398,0.16989589,0,1,0,49.101398,0.481455,0.000000,0.000000,0.000000,-0.097648,0.000000,0.000000,-0.039884,0.039884,0.000000,0.000000,-0.158011,-0.480304,6.572631,0.022988,-26,0.461372,9.498704
3399,0.16994588,0,1,0,49.045601,0.480224,0.000000,0.000000,0.000000,-0.099601,0.000000,0.000000,-0.039884,0.039884,0.000000,0.000000,-0.313220,-0.327644,6.237272,0.011415,-26,0.459418,9.504068
3400,0.16999587,0,1,0,48.988201,0.481924,0.000000,0.000000,0.000000,-0.041560,0.000000,0.000000,-0.039884,0.039884,0.000000,-7.080692,-0.125827,-0.124604,5.922833,0.000694,-26,0.457460,9.509432
3401,0.17004587,0,1,0,48.929329,0.483708,30.679617,0.000000,0.000000,0.016476,0.000000,0.000000,-0.038350,0.038350,0.000000,0.000000,-0.086820,-0.072127,-15.850870,0.000204,-25,0.455496,9.514795
3402,0.17009586,0,1,0,48.869038,0.480970,0.000000,0.000000,0.000000,0.074507,0.000000,0.000000,-0.038350,0.038350,0.000000,0.000000,-0.049143,-0.022396,6.416872,0.000004,-25,0.453527,9.520161
3403,0.17014585,0,1,0,48.807377,0.480400,0.000000,0.000000,0.000000,0.078131,0.000000,0.000000,-0.038350,0.038350,0.000000,0.000000,0.042439,0.050758,6.097047,0.000286,-25,0.451553,9.525524
3404,0.17019585,0,1,0,48.744492,0.481404,0.000000,0.000000,0.000000,0.076151,0.000000,0.000000,-0.038350,0.038350,0.000000,0.000000,0.091730,0.066621,5.793632,0.001172,-25,0.449573,9.530888
3405,0.17024584,0,1,0,48.680431,0.480633,30.679617,0.000000,0.000000,0.074167,0.000000,0.000000,-0.036816,0.036816,0.000000,0.000000,0.174334,0.078679,-15.970230,0.004851,-24,0.447589,9.536252
3406,0.17029583,0,1,0,48.615265,0.480814,0.000000,0.000000,0.000000,0.072177,0.000000,0.000000,-0.036816,0.036816,0.000000,0.000000,0.251733,0.093628,6.306342,0.010701,-24,0.445599,9.541615
3407,0.17034583,0,1,0,48.549126,0.480991,0.000000,0.000000,0.000000,0.070182,0.000000,0.000000,-0.036816,0.036816,0.000000,0.000000,0.325153,0.111497,5.993864,0.018466,-24,0.443604,9.546980
3408,0.17039582,0,1,0,48.482082,0.480769,30.679617,0.000000,0.000000,0.068183,0.000000,0.000000,-0.035282,0.035282,0.000000,0.000000,0.415519,0.102290,-15.779000,0.030397,-23,0.441604,9.552343
3409,0.17044581,0,1,0,48.414200,0.479126,0.000000,0.000000,0.000000,0.066178,0.000000,0.000000,-0.035282,0.035282,0.000000,0.000000,0.501561,0.097597,6.488683,0.022403,-23,0.439599,9.557707
3410,0.17049581,0,1,0,48.345615,0.483094,0.000000,0.000000,0.000000,0.008902,0.000000,0.000000,-0.035282,0.035282,0.000000,-7.930981,0.039527,0.106475,6.166246,0.001753,-23,0.437589,9.563071
3411,0.17054580,0,1,0,48.276409,0.483548,0.000000,0.000000,0.000000,0.006887,0.000000,0.000000,-0.035282,0.035282,0.000000,0.000000,0.023178,0.168358,5.860993,0.004802,-23,0.435574,9.568435
3412,0.17059579,0,1,0,48.206638,0.482287,30.679617,0.000000,0.000000,0.004867,0.000000,0.000000,-0.033748,0.033748,0.000000,0.000000,0.009749,0.228428,-15.903997,0.009207,-22,0.433554,9.573798
3413,0.17064579,0,1,0,48.136452,0.481135,0.000000,0.000000,0.000000,0.002841,0.000000,0.000000,-0.033748,0.033748,0.000000,0.000000,0.011022,0.288434,6.372106,0.009008,-22,0.431529,9.579163
3414,0.17069578,0,1,0,48.065922,0.482339,0.000000,0.000000,0.000000,0.000811,0.000000,0.000000,-0.033748,0.033748,0.000000,0.000000,-0.111803,0.141291,6.055751,0.005151,-22,0.429499,9.584527
3415,0.17074578,0,1,0,47.995117,0.482482,0.000000,0.000000,0.000000,-0.001224,0.000000,0.000000,-0.033748,0.033748,0.000000,0.000000,-0.166237,0.156888,5.755362,0.009154,-22,0.427463,9.589890
3416,0.17079577,0,1,0,47.924187,0.480306,30.679617,0.000000,0.000000,-0.003265,0.000000,0.000000,-0.032214,0.032214,0.000000,0.000000,-0.213312,0.174048,-16.005829,0.007613,-21,0.425423,9.595255
3417,0.17084576,0,1,0,47.853203,0.481772,0.000000,0.000000,0.000000,-0.005310,0.000000,0.000000,-0.032214,0.032214,0.000000,0.000000,-0.097804,-0.014255,6.269715,0.001443,-21,0.423378,9.600618
3418,0.17089576,0,1,0,47.782234,0.481312,0.000000,0.000000,0.000000,-0.007360,0.000000,0.000000,-0.032214,0.032214,0.000000,0.000000,-0.110868,-0.070319,5.954717,0.002952,-21,0.421327,9.605982
3419,0.17094575,0,1,0,47.711426,0.480965,0.000000,0.000000,0.000000,-0.009416,0.000000,0.000000,-0.032214,0.032214,0.000000,0.000000,-0.139864,-0.099880,5.654873,0.005043,-21,0.419272,9.611346
3420,0.17099574,0,1,0,47.640858,0.481903,30.679617,0.000000,0.000000,-0.071476,0.000000,0.000000,-0.030680,0.030680,0.000000,-9.422164,-0.165428,-0.133136,-16.106655,0.005141,-20,0.417211,9.616710
3421,0.17104574,0,1,0,47.570591,0.481679,0.000000,0.000000,0.000000,-0.107771,0.000000,0.000000,-0.030680,0.030680,0.000000,0.000000,-0.188707,-0.168884,6.170974,0.006238,-20,0.415146,9.622073
3422,0.17109573,0,1,0,47.500778,0.481395,0.000000,0.000000,0.000000,-0.109841,0.000000,0.000000,-0.030680,0.030680,0.000000,0.000000,-0.190090,-0.236371,5.857780,0.008553,-20,0.413076,9.627438
3423,0.17114572,0,1,0,47.431488,0.482053,30.679617,0.000000,0.000000,-0.111917,0.000000,0.000000,-0.029146,0.029146,0.000000,0.000000,-0.191757,-0.303801,-15.916985,0.012461,-19,0.411001,9.632801
3424,0.17119572,0,1,0,47.362812,0.481806,0.000000,0.000000,0.000000,-0.113997,0.000000,0.000000,-0.029146,0.029146,0.000000,0.000000,-0.193858,-0.371670,6.347542,0.018009,-19,0.408921,9.638165
3425,0.17124571,0,1,0,47.294827,0.481580,0.000000,0.000000,0.000000,-0.116082,0.000000,0.000000,-0.029146,0.029146,0.000000,0.000000,-0.197186,-0.439172,6.021895,0.025191,-19,0.406836,9.643529
3426,0.17129570,0,1,0,47.227665,0.480875,0.000000,0.000000,0.000000,-0.118172,0.000000,0.000000,-0.029146,0.029146,0.000000,0.000000,-0.202433,-0.505468,5.711333,0.027037,-19,0.404746,9.648893
3427,0.17134570,0,1,0,47.161400,0.480205,30.679617,0.000000,0.000000,-0.120266,0.000000,0.000000,-0.027612,0.027612,0.000000,0.000000,-0.348388,-0.368306,-16.057564,0.013805,-18,0.402651,9.654258
3428,0.17139569,0,1,0,47.096096,0.482602,0.000000,0.000000,0.000000,-0.122366,0.000000,0.000000,-0.027612,0.027612,0.000000,0.000000,-0.147416,-0.128829,6.218448,0.002309,-18,0.400551,9.659621
3429,0.17144568,0,1,0,47.031891,0.482181,0.000000,0.000000,0.000000,-0.124470,0.000000,0.000000,-0.027612,0.027612,0.000000,0.000000,-0.150759,-0.117901,5.905116,0.002711,-18,0.398447,9.664985
3430,0.17149568,0,1,0,46.968845,0.481420,0.000000,0.000000,0.000000,-0.066580,0.000000,0.000000,-0.027612,0.027612,0.000000,-6.637519,-0.155356,-0.102745,5.607712,0.002223,-18,0.396338,9.670349
3431,0.17154567,0,1,0,46.907024,0.482157,30.679617,0.000000,0.000000,-0.008694,0.000000,0.000000,-0.026078,0.026078,0.000000,0.000000,-0.138904,-0.048887,-16.149851,0.001819,-17,0.394223,9.675713
3432,0.17159566,0,1,0,46.846558,0.482370,0.000000,0.000000,0.000000,0.030613,0.000000,0.000000,-0.026078,0.026078,0.000000,0.000000,-0.125885,0.005372,6.133234,0.001819,-17,0.392104,9.681076
3433,0.17164566,0,1,0,46.787506,0.482447,0.000000,0.000000,0.000000,0.028489,0.000000,0.000000,-0.026078,0.026078,0.000000,0.000000,-0.143441,0.077516,5.827692,0.004227,-17,0.389980,9.686440
3434,0.17169565,0,1,0,46.729927,0.482523,0.000000,0.000000,0.000000,0.026360,0.000000,0.000000,-0.026078,0.026078,0.000000,0.000000,-0.171236,0.133907,5.538385,0.007716,-17,0.387852,9.691804
3435,0.17174564,0,1,0,46.673943,0.481883,30.679617,0.000000,0.000000,0.024227,0.000000,0.000000,-0.024544,0.024544,0.000000,0.000000,-0.214615,0.166785,-16.211962,0.012437,-16,0.385718,9.697167
3436,0.17179564,0,1,0,46.619602,0.480818,0.000000,0.000000,0.000000,0.022088,0.000000,0.000000,-0.024544,0.024544,0.000000,0.000000,-0.255606,0.201457,6.077531,0.011916,-16,0.383580,9.702532
3437,0.17184563,0,1,0,46.566963,0.481401,0.000000,0.000000,0.000000,0.019946,0.000000,0.000000,-0.024544,0.024544,0.000000,0.000000,-0.007338,0.232183,5.777802,0.008281,-16,0.381437,9.707895
3438,0.17189562,0,1,0,46.516140,0.481632,0.000000,0.000000,0.000000,0.017798,0.000000,0.000000,-0.024544,0.024544,0.000000,0.000000,0.011838,0.294000,5.494199,0.014054,-16,0.379290,9.713260
3439,0.17194562,0,1,0,46.467182,0.479369,30.679617,0.000000,0.000000,0.015646,0.000000,0.000000,-0.023010,0.023010,0.000000,0.000000,0.030666,0.352760,-16.250177,0.010965,-15,0.377137,9.718624
3440,0.17199561,0,1,0,46.420128,0.480641,0.000000,0.000000,0.000000,-0.046512,0.000000,0.000000,-0.023010,0.023010,0.000000,-8.196328,-0.113020,0.158044,6.040712,0.007098,-15,0.374980,9.723988
3441,0.17204560,0,1,0,46.375088,0.478885,0.000000,0.000000,0.000000,-0.086184,0.000000,0.000000,-0.023010,0.023010,0.000000,0.000000,-0.185985,0.123444,5.740583,0.006811,-15,0.372819,9.729351
3442,0.17209560,0,1,0,46.332100,0.477264,0.000000,0.000000,0.000000,-0.088351,0.000000,0.000000,-0.023010,0.023010,0.000000,0.000000,-0.055403,-0.072806,5.452157,0.000185,-15,0.370652,9.734715
3443,0.17214559,0,1,0,46.291199,0.479105,30.679617,0.000000,0.000000,-0.090522,0.000000,0.000000,-0.021476,0.021476,0.000000,0.000000,-0.063617,-0.127020,-16.298866,0.000775,-14,0.368481,9.740079
3444,0.17219558,0,1,0,46.252483,0.478636,0.000000,0.000000,0.000000,-0.092697,0.000000,0.000000,-0.021476,0.021476,0.000000,0.000000,-0.067152,-0.187131,5.988348,0.002215,-14,0.366305,9.745443
3445,0.17224558,0,1,0,46.215988,0.478246,0.000000,0.000000,0.000000,-0.094878,0.000000,0.000000,-0.021476,0.021476,0.000000,0.000000,-0.070034,-0.249247,5.684352,0.004993,-14,0.364125,9.750807
3446,0.17229557,0,1,0,46.181736,0.477914,0.000000,0.000000,0.000000,-0.097063,0.000000,0.000000,-0.021476,0.021476,0.000000,0.000000,-0.073157,-0.312757,5.394411,0.009211,-14,0.361940,9.756170
3447,0.17234556,0,1,0,46.149811,0.478575,30.679617,0.000000,0.000000,-0.099252,0.000000,0.000000,-0.019942,0.019942,0.000000,0.000000,-0.077340,-0.376975,-16.358227,0.014916,-13,0.359750,9.761535
3448,0.17239556,0,1,0,46.120239,0.477531,0.000000,0.000000,0.000000,-0.101447,0.000000,0.000000,-0.019942,0.019942,0.000000,0.000000,-0.083303,-0.441114,5.927380,0.016001,-13,0.357556,9.766898
3449,0.17244555,0,1,0,46.093052,0.476438,0.000000,0.000000,0.000000,-0.103645,0.000000,0.000000,-0.019942,0.019942,0.000000,0.000000,-0.237525,-0.291116,5.625441,0.008543,-13,0.355357,9.772262
3450,0.17249554,0,1,0,46.068295,0.477627,0.000000,0.000000,0.000000,-0.045849,0.000000,0.000000,-0.019942,0.019942,0.000000,-6.296123,-0.091893,-0.137815,5.341563,0.000170,-13,0.353154,9.777627
3451,0.17254554,0,1,0,46.046001,0.479486,30.679617,0.000000,0.000000,0.001038,0.000000,0.000000,-0.018408,0.018408,0.000000,0.000000,-0.044169,-0.109914,-16.403585,0.000054,-12,0.350946,9.782990
3452,0.17259553,0,1,0,46.026184,0.478898,0.000000,0.000000,0.000000,-0.001175,0.000000,0.000000,-0.018408,0.018408,0.000000,0.000000,0.039036,-0.079163,5.890958,0.000979,-12,0.348734,9.788354
3453,0.17264552,0,1,0,46.008892,0.478993,0.000000,0.000000,0.000000,-0.003391,0.000000,0.000000,-0.018408,0.018408,0.000000,0.000000,0.097964,-0.074722,5.595200,0.002687,-12,0.346517,9.793718
3454,0.17269552,0,1,0,45.994129,0.478841,0.000000,0.000000,0.000000,-0.005613,0.000000,0.000000,-0.018408,0.018408,0.000000,0.000000,0.174142,-0.095302,5.313961,0.007101,-12,0.344295,9.799082
3455,0.17274551,0,1,0,45.981922,0.479299,30.679617,0.000000,0.000000,-0.007839,0.000000,0.000000,-0.016874,0.016874,0.000000,0.000000,0.240316,-0.121562,-16.429667,0.013083,-11,0.342070,9.804445
3456,0.17279550,0,1,0,45.972279,0.478063,0.000000,0.000000,0.000000,-0.010069,0.000000,0.000000,-0.016874,0.016874,0.000000,0.000000,0.305179,-0.144034,5.865336,0.013568,-11,0.339839,9.809810
3457,0.17284550,0,1,0,45.965218,0.478929,0.000000,0.000000,0.000000,-0.012304,0.000000,0.000000,-0.016874,0.016874,0.000000,0.000000,0.216746,0.059701,5.573403,0.009305,-11,0.337604,9.815173
3458,0.17289549,0,1,0,45.960739,0.477477,0.000000,0.000000,0.000000,-0.014543,0.000000,0.000000,-0.016874,0.016874,0.000000,0.000000,0.280973,0.097910,5.296830,0.009040,-11,0.335365,9.820538
3459,0.17294548,0,1,0,45.958851,0.477478,30.679617,0.000000,0.000000,-0.016787,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,0.053642,0.107637,-16.442059,0.002867,-10,0.333122,9.825901
3460,0.17299548,0,1,0,45.959553,0.477775,0.000000,0.000000,0.000000,-0.079035,0.000000,0.000000,-0.015340,0.015340,0.000000,-8.101250,0.054985,0.174769,5.858976,0.012002,-10,0.330874,9.831264
3461,0.17304547,0,1,0,45.962837,0.475598,0.000000,0.000000,0.000000,-0.133372,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,0.045019,0.238567,5.570363,0.011907,-10,0.328621,9.836629
3462,0.17309546,0,1,0,45.968704,0.474791,0.000000,0.000000,0.000000,-0.135629,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,-0.124021,0.012536,5.291933,0.005596,-10,0.326364,9.841993
3463,0.17314546,0,1,0,45.977135,0.474721,30.679617,0.000000,0.000000,-0.137890,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,-0.206871,-0.029390,-16.449438,0.009439,-9,0.324103,9.847357
3464,0.17319545,0,1,0,45.988121,0.474721,0.000000,0.000000,0.000000,-0.140156,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,-0.249201,-0.020950,5.848141,0.013316,-9,0.321838,9.852721
3465,0.17324544,0,1,0,46.001644,0.472971,0.000000,0.000000,0.000000,-0.142426,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,-0.290227,-0.017888,5.555123,0.009630,-9,0.319568,9.858085
3466,0.17329544,0,1,0,46.017677,0.479417,0.000000,0.000000,0.000000,-0.144700,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,-0.016821,-0.020129,5.276988,0.002979,-9,0.317294,9.863448
3467,0.17334543,0,1,0,46.036194,0.485902,30.679617,0.000000,0.000000,-0.146978,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,0.016056,-0.023584,-16.463310,0.003046,-8,0.315015,9.868813
3468,0.17339543,0,1,0,46.057182,0.484807,0.000000,0.000000,0.000000,-0.149261,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,0.048119,-0.029642,5.835099,0.003364,-8,0.312733,9.874176
3469,0.17344542,0,1,0,46.080589,0.485408,0.000000,0.000000,0.000000,-0.151548,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,0.079122,-0.037874,5.542733,0.003935,-8,0.310446,9.879539
3470,0.17349541,0,1,0,46.106384,0.485084,0.000000,0.000000,0.000000,-0.093839,0.000000,0.000000,-0.012272,0.012272,0.000000,-6.269643,0.166467,-0.076726,5.264365,0.005519,-8,0.308155,9.884904
3471,0.17354541,0,1,0,46.134544,0.484890,0.000000,0.000000,0.000000,-0.051099,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,0.248358,-0.114822,4.999304,0.012366,-8,0.305859,9.890267
3472,0.17359540,0,1,0,46.165009,0.484106,30.679617,0.000000,0.000000,-0.053398,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,0.326456,-0.152523,-16.729185,0.016119,-7,0.303560,9.895631
3473,0.17364539,0,1,0,46.197731,0.483255,0.000000,0.000000,0.000000,-0.055702,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,0.259502,0.017989,5.583530,0.007244,-7,0.301256,9.900995
3474,0.17369539,0,1,0,46.232689,0.488179,0.000000,0.000000,0.000000,-0.058010,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,0.063510,0.002992,5.304457,0.000710,-7,0.298948,9.906360
3475,0.17374538,0,1,0,46.269794,0.488532,0.000000,0.000000,0.000000,-0.060322,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,0.051229,-0.003382,5.039213,0.000621,-7,0.296636,9.911723
3476,0.17379537,0,1,0,46.309017,0.488428,30.679617,0.000000,0.000000,-0.062638,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.044202,-0.007001,-16.688883,0.000595,-6,0.294320,9.917088
